formation_date,holding_start,holding_end,stock_id,stock_name,rank_in_top150,alpha_rank,alpha,alpha_annualized,pvalue_alpha,beta_mkt,beta_smb,beta_hml,beta_rmw,beta_cma,pvalue_mkt,pvalue_smb,pvalue_hml,pvalue_rmw,pvalue_cma,r2,adj_r2,n_obs,reg_start,reg_end,pvalue_rank
2025-01-22,2025-02-03,2025-02-27,8069,元太,28,11.0,0.00167941455232817,0.4232124671866988,0.3458812520048268,0.837354141458302,0.22298035421596538,-0.2319450646821914,-0.3825947833098382,0.06156987415745245,3.7180449733938777e-07,0.3610656920317027,0.49723020507662197,0.28125545266995833,0.8407207520285078,0.1956596648299519,0.172678512396522,181,2024-05-02,2025-01-22,38.0
2025-01-22,2025-02-03,2025-02-27,6409,旭隼,66,12.0,0.0016087299349775987,0.4053999436143549,0.43921012551196137,0.8568511282694072,0.011830303709032337,-0.6098181072783254,-0.782734329759113,0.10506670546713996,7.088731469627931e-06,0.9668615760924615,0.12743366094317188,0.05993559178781762,0.7690192272649234,0.18721763034997652,0.16399527693140448,181,2024-05-02,2025-01-22,47.0
2025-01-22,2025-02-03,2025-02-27,2354,鴻準,99,13.0,0.0015540937876195502,0.39163163448012667,0.3940480878642809,1.2172222083785134,0.9275722200151243,0.16484865714033275,-0.3889500228288744,-0.20446611047196286,3.006403154493732e-12,0.00026689644193202225,0.6372960550028157,0.2845748793933399,0.514651189139999,0.29678348521254827,0.27669158479004974,181,2024-05-02,2025-01-22,41.0
2025-01-22,2025-02-03,2025-02-27,2454,聯發科,3,14.0,0.0014451124507671013,0.3641683375933095,0.29692482442751544,1.182774235428664,-0.24045813393218768,-0.7425956662642011,-0.42050162190265683,0.19870604170785963,8.423738513816744e-18,0.20567320003685405,0.005657793960429537,0.12829939038696564,0.40454181493572994,0.5667430727437128,0.5543643033935333,181,2024-05-02,2025-01-22,30.0
2025-01-22,2025-02-03,2025-02-27,2609,陽明,47,15.0,0.0012285409928592735,0.30959233020053695,0.5530023064033028,1.1270872454242113,0.3722570472995348,1.3523606932406407,0.47105428230961444,-0.18706316064628872,6.126861905637514e-09,0.19045980507494775,0.000806749745542978,0.2541633241349791,0.599748897973591,0.19648633057104636,0.17352879715879066,181,2024-05-02,2025-01-22,70.0
2025-01-22,2025-02-03,2025-02-27,2618,長榮航,39,16.0,0.0012080054484366798,0.3044173730060433,0.2973343660856725,0.9112031794364309,0.6240078070895366,0.8479298253864721,0.6480340420032971,0.19967862731548475,9.933237529209443e-16,0.00011751600212258835,0.00018264642918830657,0.005441236034130662,0.31695610457662765,0.32771435288286155,0.3085061915366577,181,2024-05-02,2025-01-22,31.0
2025-01-22,2025-02-03,2025-02-27,2360,致茂,71,17.0,0.0011773787828281246,0.2966994532726874,0.5760008674648531,1.0010280996582697,0.6227489366410486,-0.5006936652868041,-0.12422561509023305,-0.29389271111692195,2.8360023532418225e-07,0.03193406920355613,0.21600791423049834,0.767014552424163,0.4176894752058241,0.2972479421037918,0.27716931187818594,181,2024-05-02,2025-01-22,74.0
2025-01-22,2025-02-03,2025-02-27,2404,漢唐,111,18.0,0.0011735934048296085,0.2957455380170613,0.4243063804250383,0.3486039309768479,0.5027335172739964,-0.44213194426241914,0.04368366365504437,-0.13273357897576973,0.008359647433082658,0.013217347905715821,0.11768717001585713,0.8812266992984137,0.5994767290290799,0.17985138061658756,0.15641856291991874,181,2024-05-02,2025-01-22,45.0
2025-01-22,2025-02-03,2025-02-27,2881,富邦金,4,19.0,0.0011696176845703997,0.2947436565117407,0.1300917534898086,0.9061323672645556,0.08615506138335707,1.0335492097338101,0.37930423352229875,-0.3116435196538749,4.314177711820495e-28,0.4147496776280225,5.143308316579922e-11,0.014244344784915777,0.019690069487716146,0.5754449266966917,0.5633147817451687,181,2024-05-02,2025-01-22,13.0
2025-01-22,2025-02-03,2025-02-27,2383,台光電,53,20.0,0.0010939764151240174,0.2756820566112524,0.5405985826226469,0.9022702002304864,0.6955812819610643,-0.06198721704047845,0.3451235479039366,-0.2277734610145569,5.785906198328989e-08,0.004975554853738324,0.8565420759803734,0.332929798899936,0.45939565864596876,0.30341504318552537,0.28351261584796905,181,2024-05-02,2025-01-22,64.0
2025-01-22,2025-02-03,2025-02-27,6415,矽力*-KY,77,21.0,0.0010450977699478687,0.26336463802686294,0.6370011118704715,1.2051676344124698,0.3644710722801293,-1.6154436733231168,-1.814263278218832,0.5702967606807827,6.199440358081636e-09,0.23059860028858287,0.00019366837299222522,5.852577873266131e-05,0.13584287087959565,0.31164310269102813,0.2919757627679147,181,2024-05-02,2025-01-22,82.0
2025-01-22,2025-02-03,2025-02-27,9945,潤泰新,90,22.0,0.0010315637773804323,0.2599540718998689,0.4459520200670477,1.180953594090937,0.9002843394317225,0.9501878610380454,-0.03849753830093216,-0.03698909962348378,2.2809484688030142e-18,2.5401523380207357e-06,0.0003253977097280794,0.8863724736069584,0.8737698611179987,0.383652166141937,0.3660422280317067,181,2024-05-02,2025-01-22,48.0
2025-01-22,2025-02-03,2025-02-27,5347,世界,62,23.0,0.001031397215332333,0.2599120982637479,0.596853490660519,0.40818518406965926,0.9235637020947625,-0.015816866026750094,0.01911936203624486,-0.004701558657078257,0.019806075502550535,0.0006726834022496223,0.9662690380633538,0.9607301529858709,0.9888215934194723,0.08082359955160956,0.054561416681655595,181,2024-05-02,2025-01-22,78.0
2025-01-22,2025-02-03,2025-02-27,5269,祥碩,74,24.0,0.0010135929833364147,0.2554254318007765,0.6341117076034151,1.2332375216016687,1.392269597499972,-1.8189644663430269,-1.5823866334135692,-0.3828771908033717,7.873845525496002e-10,3.715913335692237e-06,1.468172090286235e-05,0.0002525353765181541,0.29694808818577206,0.4399032181845728,0.42390045298984635,181,2024-05-02,2025-01-22,81.0
2025-01-22,2025-02-03,2025-02-27,3653,健策,59,25.0,0.0009929867362272245,0.2502326575292606,0.6474295676875992,0.5723795114560384,0.6297900136328259,-1.555569246845632,-0.051080439484267985,0.24234875443401788,0.0034902877086272874,0.0353909102796869,0.00024905229989069375,0.9059681885569393,0.5168962163979548,0.31634245852608966,0.29680938591254946,181,2024-05-02,2025-01-22,86.0
2025-01-22,2025-02-03,2025-02-27,2610,華航,73,26.0,0.000980583327381497,0.24710699850013726,0.398854950344801,0.9740017945750613,0.6368180581136881,0.8886754801749743,0.34174396260377204,-0.0156949342429495,2.6625433164533718e-17,9.050506097350893e-05,9.540032552847923e-05,0.14079369010241563,0.9374186359790766,0.3513311305602569,0.33279773429055004,181,2024-05-02,2025-01-22,42.0
2025-01-22,2025-02-03,2025-02-27,2882,國泰金,6,27.0,0.0009508343103720895,0.23961024621376656,0.24685485608195606,1.1460588224690438,0.14494077906170347,1.2138856313536381,0.39377626224272205,-0.15317055936346283,3.02041914740008e-35,0.19790441768299846,8.064952567139102e-13,0.016746241747564256,0.278445380011667,0.6282000672702746,0.6175772120494253,181,2024-05-02,2025-01-22,25.0
2025-01-22,2025-02-03,2025-02-27,2105,正新,72,28.0,0.0009457469206804427,0.23832822401147155,0.5270027759868544,0.7582942036323428,0.3020456973020122,0.6850409918641731,-0.055569206304034405,0.19214495972265758,5.0239600397707304e-08,0.14141431082360514,0.017784858400336574,0.8519164458555625,0.45545574703415537,0.1754133662330576,0.15185374812543073,181,2024-05-02,2025-01-22,61.0
2025-01-22,2025-02-03,2025-02-27,4763,材料-KY,123,29.0,0.0009281450938043124,0.23389256363868674,0.5246375399951313,0.9262905553473988,1.259727564644349,-0.13195262058777746,-0.30983564874017844,-0.4768524743974411,2.4781301739918947e-11,2.1719691344120734e-09,0.6372926664557916,0.28688658979244175,0.058757433086057846,0.3756439977921887,0.3578052548719656,181,2024-05-02,2025-01-22,59.0
2025-01-22,2025-02-03,2025-02-27,2357,華碩,13,30.0,0.000856625612918596,0.2158696544554862,0.5500710138921372,1.0241963453726146,0.5389556477789729,0.8765916874277204,0.637200386763028,-0.2931778001687291,1.3881097271887745e-13,0.0066005950400277215,0.0016677092556622863,0.026622034537190142,0.23549638705112974,0.34527624613117824,0.32656985316349774,181,2024-05-02,2025-01-22,66.0
2025-01-22,2025-02-03,2025-02-27,2317,鴻海,2,31.0,0.0008273087292630223,0.2084817997742816,0.5036293394655524,1.2199561222184025,-0.05980480543795988,-0.47376049473357823,-0.9721267603882998,-0.1967539282221129,5.833587285177633e-22,0.7241241969532674,0.04704613264697476,0.00011189317484934958,0.35583305548413646,0.5632857567941179,0.5508082069882356,181,2024-05-02,2025-01-22,56.0
2025-01-22,2025-02-03,2025-02-27,2449,京元電子,82,32.0,0.0008256967368110805,0.2080755776763923,0.65257589751946,1.1145241935918222,1.0308238188093102,-0.7938993082183363,-0.6730455519397294,-0.3602167595270167,1.3800454731993563e-10,6.113227113384149e-05,0.025077903835984756,0.06670127081503986,0.2547071017582317,0.3861669822501609,0.36862889602873694,181,2024-05-02,2025-01-22,88.0
2025-01-22,2025-02-03,2025-02-27,2915,潤泰全,132,33.0,0.0007726565805576219,0.19470945830052072,0.5266190419663832,1.034841263896973,0.6655334903922216,1.389375765510454,0.28690851400200834,-0.37026201942071446,1.3402680601156219e-17,9.783975860580336e-05,1.460516605180635e-08,0.23858402991586566,0.07914549372020316,0.38989960721216366,0.3724681674182255,181,2024-05-02,2025-01-22,60.0
2025-01-22,2025-02-03,2025-02-27,3005,神基,136,34.0,0.0007710889467617843,0.19431441458396964,0.599632585471122,0.6827877875547008,0.8810697633103414,-0.134478044914518,-0.07123546721530624,0.15692035793414494,4.988750282148631e-07,1.9985947042265602e-05,0.6332754970107088,0.807616475952167,0.5349935677176072,0.20393915223372894,0.1811945565832641,181,2024-05-02,2025-01-22,79.0
2025-01-22,2025-02-03,2025-02-27,2880,華南金,22,35.0,0.0007187420486697399,0.18112299626477443,0.31451533864607123,0.7246947809897412,-0.011304046699661981,0.6868206279460926,0.40557335638449366,0.3089077723217998,6.972394512616284e-23,0.9079717693976728,1.2459920092012196e-06,0.0047931913402686,0.012695024919852407,0.4647638768761626,0.4494714162154816,181,2024-05-02,2025-01-22,35.0
2025-01-22,2025-02-03,2025-02-27,4904,遠傳,33,36.0,0.0006849811186618255,0.17261524190278002,0.46737245523333304,0.13336919955474633,-0.03661684396668373,0.22533535444138691,0.132840350812135,0.10991747005396857,0.11359235428917404,0.776655341742501,0.2134583923294799,0.4792461782765872,0.498109675698299,0.02341689854671891,-0.0044854757805175005,181,2024-05-02,2025-01-22,51.0
2025-01-22,2025-02-03,2025-02-27,2377,微星,76,37.0,0.0006842150908638346,0.17242220289768634,0.587871330681822,1.0055955614436585,0.5099927621957105,0.4536323324386795,0.14100025818702316,0.30612118873530586,5.137830931435153e-16,0.0035790096984732525,0.062337529497541885,0.5750922054193135,0.160038911655289,0.32312443992436224,0.30378513820791553,181,2024-05-02,2025-01-22,77.0
2025-01-22,2025-02-03,2025-02-27,2883,凱基金,31,38.0,0.0006833115503580726,0.1721945106902343,0.4778707455557609,1.0026829987735164,0.26823431622144794,1.1131534000709977,0.5320254312101871,-0.060863096945283884,9.697411630890422e-24,0.04311405535663412,9.089818111188442e-09,0.006033816611214152,0.7133301624642716,0.47516826993091643,0.46017307764322835,181,2024-05-02,2025-01-22,53.0
2025-01-22,2025-02-03,2025-02-27,4958,臻鼎-KY,95,39.0,0.0006454730008766695,0.16265919622092073,0.643168844745306,1.015294110785803,0.6156883516989152,-0.2821504084435735,-0.6515065458845639,0.04336714844173275,5.4232828799012076e-14,0.0014776834689344141,0.2918907521009462,0.019821247537218364,0.8564919650951,0.3489321767511949,0.3303302389440863,181,2024-05-02,2025-01-22,85.0
2025-01-22,2025-02-03,2025-02-27,2027,大成鋼,128,40.0,0.0006215010108071453,0.15661825472340063,0.587025774505499,0.8020915756633199,0.5034559121304624,0.09991627200787531,-0.5127605980940522,0.3467673255189149,3.446906780202469e-13,0.00154526815718587,0.6490261635792869,0.02546355692243985,0.07955386367306902,0.3110376007369492,0.291352960758005,181,2024-05-02,2025-01-22,76.0
2025-01-22,2025-02-03,2025-02-27,2258,鴻華先進-創,130,41.0,0.0005888869488336802,0.1483995111060874,0.6696413261223128,1.047947219062822,0.38719338287029764,0.3565535007690107,-0.3710810810435635,-0.1068742856842322,6.820070043113274e-15,0.04181216170997519,0.17925094350870976,0.17818808960267776,0.6529020123294533,0.32630785704833654,0.3070595101068605,181,2024-05-02,2025-01-22,90.0
2025-01-22,2025-02-03,2025-02-27,2308,台達電,5,42.0,0.0005313707079205046,0.13390541839596717,0.6516141766302512,1.0764586733835961,-0.27585801257127673,0.21161490735854824,0.015028969579795026,-0.30141170807785783,1.1242264309275396e-19,0.08840165020371897,0.3491799133980005,0.9488727954437004,0.13796419389104891,0.5671422283965504,0.5547748634935947,181,2024-05-02,2025-01-22,87.0
2025-01-22,2025-02-03,2025-02-27,1101,台泥,45,43.0,0.0005174583966144014,0.13039951594682916,0.3893411608928835,0.4641845380699868,-0.01503111564518898,0.2747167860471849,-0.3600667246452362,-0.029560786347697026,2.6784402187574634e-15,0.8550719978261009,0.018026804706964217,0.0029594341236718756,0.7749493232297174,0.3760640854871464,0.3582373450724935,181,2024-05-02,2025-01-22,40.0
2025-01-22,2025-02-03,2025-02-27,3533,嘉澤,55,44.0,0.0004924764829838373,0.124104073711927,0.7889436984929052,1.3522067226708525,1.0197531744001844,-0.5808824571736052,0.2628711070414949,0.5144199158023719,3.584230164823964e-14,7.657828515109884e-05,0.10116058896186453,0.47351767152792734,0.10561982579310135,0.4347729793488191,0.41862363590164253,181,2024-05-02,2025-01-22,103.0
2025-01-22,2025-02-03,2025-02-27,6176,瑞儀,115,45.0,0.00045600522723384496,0.11491331726292893,0.7016257403291022,0.5246558310428806,0.8268649505904065,-0.29932495097067774,-0.2941318128338424,-0.0636722106877828,1.7276095469130347e-06,9.709428853234356e-07,0.19098896513218774,0.2157083105516973,0.7559862272759911,0.2423010064698614,0.22065246379757186,181,2024-05-02,2025-01-22,92.0
2025-01-22,2025-02-03,2025-02-27,2812,台中銀,104,46.0,0.0004426351017880708,0.11154404565059384,0.4703603098252914,0.6135598325060632,0.2712315629629428,0.587740611438403,0.13139156685170794,-0.1570759152640122,1.9914018172432713e-22,0.0014546949241510754,1.346031093653472e-06,0.28252175538211177,0.1376997342215132,0.4523129447449239,0.4366647431662075,181,2024-05-02,2025-01-22,52.0
2025-01-22,2025-02-03,2025-02-27,6770,力積電,125,47.0,0.00043389465545706866,0.1093414531751813,0.7828847305167275,1.3490369299759948,0.8834839802460184,0.05007064817707619,-0.9877781234246988,0.10938827373312963,7.39788312313301e-18,6.298726952876031e-05,0.8683698336737681,0.0018968852107202419,0.6865987472633217,0.40239219549346306,0.3853176867932764,181,2024-05-02,2025-01-22,100.0
2025-01-22,2025-02-03,2025-02-27,2542,興富發,118,48.0,0.00041573396389867973,0.10476495890246729,0.7848784919959632,1.086799402338608,1.414346541402572,0.42794962226296007,0.10011118226552453,0.013689544024534313,1.5112993523773342e-13,1.7070629977225588e-10,0.14428468376018388,0.7414470648318674,0.9583575137240204,0.3419076944771816,0.3231050571765297,181,2024-05-02,2025-01-22,102.0
2025-01-22,2025-02-03,2025-02-27,5274,信驊,85,49.0,0.0003653673018828212,0.09207256007447094,0.8821383792777907,0.7333687355189563,0.9388549965193309,-1.1941786016886158,-0.6841838496072006,-0.7850449810690258,0.00101760786998727,0.005958655767519585,0.012322922572985947,0.1645905405219213,0.06556003648793832,0.27173513488483736,0.25092756731011845,181,2024-05-02,2025-01-22,114.0
2025-01-22,2025-02-03,2025-02-27,8464,億豐,87,50.0,0.0003249134317277938,0.08187818479540403,0.8616085283078654,0.5570719056761844,0.40180478383848284,-0.01715814076683436,0.4795108912144258,0.411995011073689,0.0009683087491660022,0.1169556892694214,0.9617342784453748,0.1976004038413042,0.20019088139382546,0.10843155869081333,0.08295817465340805,181,2024-05-02,2025-01-22,112.0
2025-01-22,2025-02-03,2025-02-27,3711,日月光投控,10,51.0,0.00028606954833988913,0.07208952618165206,0.8227599773621358,1.2357352722397072,-0.20863580634846576,-0.6905946520726977,-0.40640538598021025,0.3074366397459601,2.3904968525013194e-21,0.23413384391391417,0.00532080880272389,0.11145415884953742,0.1631734216603179,0.6017269685134847,0.5903477390424414,181,2024-05-02,2025-01-22,108.0
2025-01-22,2025-02-03,2025-02-27,1402,遠東新,65,52.0,0.00028137483623164814,0.07090645873037534,0.8134997011742258,0.6266198882449292,-0.09020860356297536,0.21669418034122168,-0.3538618307700518,0.057319887217996995,1.836419290086025e-08,0.5811409064823027,0.34431083025772846,0.13762249723528408,0.7801361038348775,0.20326656703768797,0.18050275466733623,181,2024-05-02,2025-01-22,107.0
2025-01-22,2025-02-03,2025-02-27,3045,台灣大,20,53.0,0.00023187623210469454,0.05843281049038303,0.8049933092602108,0.08981932928036994,-0.014867912639038116,0.3139536502096291,0.43756269731974246,0.22273609355343177,0.2842921924458125,0.9080273349275687,0.08279097919166323,0.0202960834110174,0.16946174601788483,0.04102243339534417,0.013623074349496944,181,2024-05-02,2025-01-22,104.0
2025-01-22,2025-02-03,2025-02-27,1102,亞泥,78,54.0,0.0001745434560936074,0.043984950935589066,0.8350450647017037,0.4445398201411762,-0.19501125535648794,0.3869804710335674,-0.2573719552307801,-0.05201677072636109,1.3845436897119795e-08,0.0908585626023696,0.01700806154803532,0.12449083489113189,0.718534690586144,0.2459866345099998,0.2244433954959999,181,2024-05-02,2025-01-22,110.0
2025-01-22,2025-02-03,2025-02-27,2892,第一金,21,55.0,0.00015222528411934125,0.038360771598073995,0.7791513834491337,0.4977842576172826,-0.06982426583254372,0.4274825336620033,0.24684497131081337,0.3336786591082135,9.621838274697577e-20,0.34847463189829575,6.06550436456096e-05,0.02344568536970642,0.00045128668279382833,0.42328794656467794,0.40681045932366877,181,2024-05-02,2025-01-22,99.0
2025-01-22,2025-02-03,2025-02-27,2412,中華電,8,56.0,0.00013595904366879867,0.03426167900453726,0.7480336968282011,0.15292095767704342,-0.014551529648324077,0.13408327220846647,0.1516165687220844,0.20608573186682547,7.451268801273017e-05,0.8018904326530679,0.10000701122761858,0.07342091538214635,0.005156547501341866,0.11977680697749615,0.09462757289113899,181,2024-05-02,2025-01-22,98.0
2025-01-22,2025-02-03,2025-02-27,2207,和泰車,26,57.0,0.00013230978879849955,0.03334206677722189,0.8875181117144095,0.7814480778332121,0.13735293087825784,0.4716006240357995,-0.05336027491056641,0.200629358920684,3.3960960763587214e-17,0.28472112572402347,0.009267533978322449,0.7746328198751873,0.21382957184808643,0.3472999348122169,0.3286513615211374,181,2024-05-02,2025-01-22,115.0
2025-01-22,2025-02-03,2025-02-27,2603,長榮,17,58.0,0.00012985478867230636,0.0327234067454212,0.9412072822290258,1.133761232898062,0.68621677119182,1.1545837561677006,0.6310638652855585,0.039090113932591965,1.4334806563473245e-11,0.0049244863972259315,0.0007730685116194958,0.07330763764210588,0.8973917726807789,0.2436122843259565,0.22200120673526957,181,2024-05-02,2025-01-22,125.0
2025-01-22,2025-02-03,2025-02-27,2890,永豐金,34,59.0,0.0001214467892136287,0.030604590881834433,0.8897033404691765,0.7227172765582961,0.07888936850770317,0.6685066647467994,0.11507110899755861,-0.10193581759121123,6.956643105891774e-17,0.511200312990012,9.929811461953198e-05,0.5097740272316731,0.4992382124328555,0.367773852549351,0.34971024833647535,181,2024-05-02,2025-01-22,117.0
2025-01-22,2025-02-03,2025-02-27,5522,遠雄,147,60.0,0.00011546574616326587,0.029097368033142997,0.9543130414242735,1.0409956809260752,1.4923114585527133,1.0776660113708438,0.630939161474617,-0.20195530573550377,3.035091770100245e-08,2.0386924278200683e-07,0.005845224301204936,0.11736265371539645,0.5607239065970472,0.22368242972599428,0.20150192771816566,181,2024-05-02,2025-01-22,127.0
2025-01-22,2025-02-03,2025-02-27,2330,台積電,1,61.0,0.0001115206506362219,0.02810320396032792,0.7160402411906822,1.160671355823351,-0.4512464529205257,-0.10757613621260102,0.2329207797392139,-0.03550544815497463,3.5397737045064526e-94,4.856045248631469e-21,0.06871453683067406,0.00018527955658316153,0.5013402678239194,0.9668973976241724,0.965951608984863,181,2024-05-02,2025-01-22,94.0
2025-01-22,2025-02-03,2025-02-27,6472,保瑞,127,62.0,9.265850838782616e-05,0.02334994411373219,0.9562034223420153,0.5070672128430483,0.7712011251871371,-0.7445684475254883,-0.30058511524758924,-0.1818011525953757,0.0009095647178352349,0.00102305100131212,0.022449862140551453,0.37171360203246306,0.53161808043594,0.22223259204892098,0.20001066610746165,181,2024-05-02,2025-01-22,128.0
2025-01-22,2025-02-03,2025-02-27,2324,仁寶,70,63.0,7.655375389408945e-05,0.01929154598131054,0.9463588067408414,0.8920457160929318,0.549898773891059,0.20145500615280743,-0.2737725956271341,-0.1566118617553229,1.2531262378902698e-15,0.0005279658256823357,0.35675790209266356,0.22809944839334823,0.42443052388074676,0.356303401370452,0.3379120699810364,181,2024-05-02,2025-01-22,126.0
2025-01-22,2025-02-03,2025-02-27,1216,統一,15,64.0,6.67982736831442e-05,0.016833164968152337,0.9396006165968666,0.3235104543620646,-0.25276162079495523,0.18384050704242558,0.18249036314920167,0.3123083039006902,5.815884229134063e-05,0.03758857661046465,0.27794698459824596,0.29949834823922317,0.04081089495358991,0.16061976917299492,0.13663747686365202,181,2024-05-02,2025-01-22,124.0
2025-01-22,2025-02-03,2025-02-27,2891,中信金,9,65.0,4.4081071114837116e-05,0.011108429920938953,0.9577931935350561,0.7518009302630685,0.03164546382553168,0.8831959632883736,0.6058795372601959,0.018710912747105294,2.7548304051916547e-19,0.7816157091261742,1.128012547591928e-07,0.00033783983703538007,0.8961865321156686,0.4454319984976489,0.4295871984547247,181,2024-05-02,2025-01-22,129.0
2025-01-22,2025-02-03,2025-02-27,2887,台新金,46,66.0,2.3619108973109967e-05,0.005952015461223712,0.9755930748716102,0.6572987982804842,0.1335572172715098,0.7155286302642931,0.1855771901885094,0.030844690189945533,1.0903913256783695e-17,0.20783243805712195,2.876168644377628e-06,0.22853661537499861,0.8164956029861341,0.3649693131355044,0.3468255792250903,181,2024-05-02,2025-01-22,136.0
2025-01-22,2025-02-03,2025-02-27,2379,瑞昱,36,67.0,1.759178490199276e-05,0.004433129795302176,0.9890207859017746,0.7322382482799012,0.31709427748191016,-0.500361513003329,-0.2574728135040515,0.11788307986013127,1.1620909520681918e-09,0.07160809696185923,0.04258841840909237,0.3127327633756109,0.5923772374647899,0.3311066409415049,0.3119954021112622,181,2024-05-02,2025-01-22,139.0
2025-01-22,2025-02-03,2025-02-27,2801,彰銀,58,68.0,3.158905392177329e-06,0.0007960441588286868,0.9941251473134063,0.4089643621077814,0.11922656682196058,0.480688513948472,0.23818877631191712,0.0356577761956898,6.880936846457777e-21,0.04378498704671982,2.3962722396143835e-08,0.005840040542119077,0.6293704900076753,0.41912328630281437,0.40252680876860913,181,2024-05-02,2025-01-22,140.0
2025-01-22,2025-02-03,2025-02-27,8046,南電,120,69.0,-5.663612036269429e-06,-0.001427230233139896,0.9968060174127007,1.4881580175293423,0.7040735605945182,-0.7362791893650853,-1.5229832661791893,0.5609933501212339,4.740140783942541e-24,0.0003631551850809187,0.007272521161740876,2.0367327391578186e-07,0.02225757225215539,0.5328381058506901,0.5194906231607099,181,2024-05-02,2025-01-22,141.0
